group,method,precision,w_bits,a_bits,lanes,nx,ny,x_kind,offsets,outputs,error_count,ep,mae,mse,max_abs_err
64,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
65,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
66,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
67,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
68,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
69,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
70,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
71,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
72,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
73,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
74,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
75,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
76,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
77,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
78,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
79,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
80,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
81,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
82,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
83,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
84,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
85,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
86,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
87,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
88,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
89,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
90,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
91,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
92,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
93,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
94,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
95,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
96,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
97,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
98,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
99,Ultra-DSP,W8A7,8,7,3,3,1,weight,0 10 20,30000,0,0.0,0.0,0.0,0
0,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
1,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
2,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
3,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
4,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
5,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
6,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
7,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
8,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
9,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
10,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
11,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
12,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
13,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
14,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
15,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
16,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
17,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
18,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
19,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
20,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
21,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
22,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
23,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
24,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
25,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
26,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
27,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
28,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
29,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
30,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
31,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
32,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
33,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
34,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
35,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
36,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
37,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
38,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
39,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
40,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
41,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
42,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
43,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
44,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
45,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
46,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
47,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
48,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
49,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
50,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
51,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
52,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
53,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
54,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
55,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
56,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
57,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
58,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
59,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
60,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
61,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
62,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
63,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
64,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
65,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
66,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
67,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
68,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
69,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
70,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
71,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
72,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
73,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
74,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
75,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
76,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
77,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
78,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
79,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
80,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
81,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
82,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
83,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
84,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
85,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
86,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
87,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
88,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
89,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
90,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
91,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
92,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
93,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
94,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
95,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
96,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
97,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
98,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
99,Ultra-DSP,W8A8,8,8,2,2,1,weight,0 20,20000,0,0.0,0.0,0.0,0
0,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21868,0.36446666666666666,1.1071666666666666,3.3765666666666667,4
1,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21837,0.36395,1.1055333333333333,3.3713333333333333,4
2,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21856,0.3642666666666667,1.10665,3.37535,4
3,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21861,0.36435,1.1061,3.3705,4
4,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21895,0.36491666666666667,1.10905,3.38435,4
5,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21733,0.3622166666666667,1.1008833333333334,3.359583333333333,4
6,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21801,0.36335,1.1038,3.3664,4
7,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21926,0.36543333333333333,1.1105666666666667,3.3887666666666667,4
8,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21778,0.36296666666666666,1.10245,3.36155,4
9,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21826,0.3637666666666667,1.1056666666666666,3.3744666666666667,4
10,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21620,0.36033333333333334,1.09475,3.33925,4
11,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21658,0.36096666666666666,1.0968,3.346,4
12,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21756,0.3626,1.1011333333333333,3.356733333333333,4
13,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21877,0.36461666666666664,1.1074666666666666,3.3768666666666665,4
14,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21748,0.36246666666666666,1.1022666666666667,3.3662666666666667,4
15,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21892,0.3648666666666667,1.1087666666666667,3.3829666666666665,4
16,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21910,0.36516666666666664,1.10975,3.38625,4
17,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21634,0.36056666666666665,1.0949833333333334,3.3380833333333335,4
18,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21726,0.3621,1.1002,3.3562,4
19,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21810,0.3635,1.1042666666666667,3.3678666666666666,4
20,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21807,0.36345,1.1036166666666667,3.363916666666667,4
21,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21853,0.3642166666666667,1.1078166666666667,3.384116666666667,4
22,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21798,0.3633,1.1033,3.3635,4
23,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21620,0.36033333333333334,1.0958333333333334,3.3468333333333335,4
24,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21844,0.36406666666666665,1.1059833333333333,3.373083333333333,4
25,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21872,0.3645333333333333,1.1077,3.3795,4
26,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21678,0.3613,1.0982666666666667,3.3522666666666665,4
27,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21705,0.36175,1.1001166666666666,3.3598166666666667,4
28,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21799,0.3633166666666667,1.1037833333333333,3.3666833333333335,4
29,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21849,0.36415,1.1066166666666666,3.376516666666667,4
30,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21770,0.36283333333333334,1.1028833333333334,3.3661833333333333,4
31,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21612,0.3602,1.0942833333333333,3.3375833333333333,4
32,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21977,0.36628333333333335,1.1131,3.3963,4
33,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21709,0.3618166666666667,1.0997833333333333,3.3566833333333332,4
34,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21791,0.36318333333333336,1.1026,3.36,4
35,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21711,0.36185,1.0999166666666667,3.3572166666666665,4
36,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21761,0.36268333333333336,1.1018333333333334,3.3606333333333334,4
37,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21656,0.36093333333333333,1.0971166666666667,3.3486166666666666,4
38,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21696,0.3616,1.0989333333333333,3.3533333333333335,4
39,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21896,0.36493333333333333,1.1087,3.3817,4
40,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21864,0.3644,1.1071333333333333,3.3771333333333335,4
41,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21771,0.36285,1.1038,3.3724,4
42,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,22018,0.36696666666666666,1.11565,3.40595,4
43,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21610,0.3601666666666667,1.0939333333333334,3.3355333333333332,4
44,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21709,0.3618166666666667,1.0989833333333334,3.3510833333333334,4
45,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21750,0.3625,1.1009666666666666,3.3567666666666667,4
46,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21634,0.36056666666666665,1.0964,3.348,4
47,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21661,0.36101666666666665,1.0965,3.3433,4
48,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21856,0.3642666666666667,1.1079333333333334,3.384333333333333,4
49,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21774,0.3629,1.1031,3.3669,4
50,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21810,0.3635,1.1051666666666666,3.3741666666666665,4
51,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21910,0.36516666666666664,1.1097666666666666,3.3863666666666665,4
52,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21930,0.3655,1.1110666666666666,3.3914666666666666,4
53,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21788,0.3631333333333333,1.1039333333333334,3.3699333333333334,4
54,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21730,0.3621666666666667,1.1007166666666666,3.3590166666666668,4
55,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21705,0.36175,1.09885,3.35095,4
56,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21754,0.36256666666666665,1.10155,3.36005,4
57,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21671,0.36118333333333336,1.0978166666666667,3.3505166666666666,4
58,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21782,0.3630333333333333,1.1033833333333334,3.3672833333333334,4
59,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21489,0.35815,1.0882,3.3196,4
60,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21738,0.3623,1.1008833333333334,3.3585833333333333,4
61,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21807,0.36345,1.1043166666666666,3.3688166666666666,4
62,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21853,0.3642166666666667,1.10725,3.38015,4
63,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21695,0.3615833333333333,1.0986166666666666,3.3513166666666665,4
64,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21752,0.3625333333333333,1.1028166666666666,3.3693166666666667,4
65,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21714,0.3619,1.0992833333333334,3.3521833333333335,4
66,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21879,0.36465,1.1084333333333334,3.3832333333333335,4
67,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21847,0.36411666666666664,1.10665,3.37715,4
68,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21833,0.36388333333333334,1.10525,3.37015,4
69,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21587,0.35978333333333334,1.0932833333333334,3.335583333333333,4
70,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21937,0.36561666666666665,1.1112333333333333,3.3912333333333335,4
71,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21883,0.3647166666666667,1.10875,3.38465,4
72,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21588,0.3598,1.09365,3.33795,4
73,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21861,0.36435,1.1069,3.3761,4
74,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21867,0.36445,1.10745,3.37875,4
75,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21909,0.36515,1.1096333333333332,3.3856333333333333,4
76,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21864,0.3644,1.1074,3.379,4
77,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21641,0.36068333333333336,1.0958666666666668,3.3428666666666667,4
78,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21915,0.36525,1.1102666666666667,3.3888666666666665,4
79,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21951,0.36585,1.1118666666666666,3.3928666666666665,4
80,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21609,0.36015,1.09425,3.33795,4
81,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21744,0.3624,1.1005666666666667,3.355166666666667,4
82,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21910,0.36516666666666664,1.1096,3.3852,4
83,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21614,0.36023333333333335,1.0933333333333333,3.3305333333333333,4
84,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21702,0.3617,1.0987666666666667,3.350966666666667,4
85,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21830,0.36383333333333334,1.1053,3.3711,4
86,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21962,0.3660333333333333,1.11185,3.39055,4
87,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21765,0.36275,1.1024166666666666,3.363916666666667,4
88,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21690,0.3615,1.0993166666666667,3.3572166666666665,4
89,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21717,0.36195,1.0995833333333334,3.353683333333333,4
90,DSP-Packing,W4A4,4,4,6,2,3,paper_baseline,0 6 12 18 24 30,60000,21722,0.3620333333333333,1.0991666666666666,3.3497666666666666,4
