evidence_class,paper_mapping,platform,datatype,batch_size,k,n,weight_bits_per_value,total_weight_bits,bandwidth_GBps_decimal,power_w,frequency_mhz,dsp_count,packed_macs_per_dsp_cycle,macs,ops,memory_time_ms,compute_cycles,compute_time_ms,total_latency_ms,bottleneck,throughput_tops,energy_mj,tops_per_w
ANALYTICAL_MODEL,Table 5; Figure 13,FPGA 4096-DSP analytical array,W4A4,1,4096,4096,4,67108864,460.0,45.0,200.0,4096,9,16777216,33554432,0.018236104347826087,455.1111111111111,0.0022755555555555554,0.018236104347826087,memory,1.84,0.8206246956521739,0.04088888888888889
ANALYTICAL_MODEL,Figure 13,FPGA 4096-DSP analytical array,W4A4,4,4096,4096,4,67108864,460.0,45.0,200.0,4096,9,67108864,134217728,0.018236104347826087,1820.4444444444443,0.009102222222222222,0.018236104347826087,memory,7.36,0.8206246956521739,0.16355555555555557
ANALYTICAL_MODEL,Figure 13,FPGA 4096-DSP analytical array,W4A4,16,4096,4096,4,67108864,460.0,45.0,200.0,4096,9,268435456,536870912,0.018236104347826087,7281.777777777777,0.036408888888888886,0.036408888888888886,compute,14.7456,1.6383999999999999,0.32767999999999997
ANALYTICAL_MODEL,Figure 13,FPGA 4096-DSP analytical array,W4A4,64,4096,4096,4,67108864,460.0,45.0,200.0,4096,9,1073741824,2147483648,0.018236104347826087,29127.11111111111,0.14563555555555555,0.14563555555555555,compute,14.7456,6.553599999999999,0.32767999999999997
ANALYTICAL_MODEL,Figure 13,FPGA 4096-DSP analytical array,W4A4,256,4096,4096,4,67108864,460.0,45.0,200.0,4096,9,4294967296,8589934592,0.018236104347826087,116508.44444444444,0.5825422222222222,0.5825422222222222,compute,14.7456,26.214399999999998,0.32767999999999997
